E*(0.166666666666667*nu - 0.5)/(nu**2 - 1),-0.125*E/(nu - 1),E*(0.0833333333333333*nu + 0.25)/(nu**2 - 1),E*(-0.375*nu + 0.125)/(nu**2 - 1),E*(-0.0833333333333333*nu + 0.25)/(nu**2 - 1),0.125*E/(nu - 1),-0.166666666666667*E*nu/(nu**2 - 1),E*(0.375*nu - 0.125)/(nu**2 - 1),1.0*(-0.037037037037037*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0123456790123457*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0246913580246914*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) + 0.291529485349743*sqrt(2)*nu**2 - 0.0246913580246914*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.0246913580246914*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*nu*sqrt(sqrt(2) + 2) + 0.583058970699485*sqrt(2)*nu - 0.037037037037037*2**(1/4)*sqrt(sqrt(2) + 2) + 0.0123456790123457*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(3/4)*sqrt(sqrt(2) + 2) + 0.291529485349743*sqrt(2))/(sqrt(pi)*(nu**2 - 1)),(-0.0617283950617284*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0123456790123457*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0470204217224162*sqrt(2)*nu**2 - 0.0246913580246914*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 2.44785410862615e-17*sqrt(2)*nu + 0.0246913580246914*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.037037037037037*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0470204217224161*sqrt(2) - 0.0246913580246914*2**(1/4)*sqrt(sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0864197530864197*2**(3/4)*sqrt(-sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1))
-0.125*E/(nu - 1),E*(0.166666666666667*nu - 0.5)/(nu**2 - 1),E*(0.375*nu - 0.125)/(nu**2 - 1),E*(-0.166666666666667*nu + 5.55111512312578e-17)/(nu**2 - 1),0.125*E/(nu - 1),E*(-0.0833333333333333*nu + 0.25)/(nu**2 - 1),E*(-0.375*nu + 0.125)/(nu**2 - 1),E*(0.0833333333333333*nu + 0.25)/(nu**2 - 1),(-0.486505617968206*sqrt(2)*nu**2 - 0.037037037037037*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.037037037037037*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0246913580246914*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0246913580246914*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.0246913580246914*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*nu*sqrt(sqrt(2) + 2) + 0.442454825154864*sqrt(2)*nu + 0.0123456790123457*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0123456790123457*2**(1/4)*sqrt(sqrt(2) + 2) + 0.0740740740740741*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*sqrt(sqrt(2) + 2) + 0.928960443123071*sqrt(2))/(sqrt(pi)*(nu**2 - 1)),(-0.279500172957836*sqrt(2)*nu**2 - 0.037037037037037*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0123456790123457*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0246913580246914*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 2.68882138776405e-17*sqrt(2)*nu + 0.0246913580246914*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0123456790123457*2**(3/4)*sqrt(sqrt(2) + 2) + 0.037037037037037*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.279500172957836*sqrt(2))/(sqrt(pi)*(nu**2 - 1))
E*(0.0833333333333333*nu + 0.25)/(nu**2 - 1),E*(0.375*nu - 0.125)/(nu**2 - 1),E*(0.166666666666667*nu - 0.5)/(nu**2 - 1),0.125*E/(nu - 1),-E*(0.166666666666667*nu + 2.77555756156289e-17)/(nu**2 - 1),E*(-0.375*nu + 0.125)/(nu**2 - 1),E*(-0.0833333333333333*nu + 0.25)/(nu**2 - 1),-0.125*E/(nu - 1),(-0.291529485349743*sqrt(2)*nu**2 - 0.0246913580246914*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0123456790123457*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0123456790123457*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.583058970699485*sqrt(2)*nu - 0.0493827160493827*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.0493827160493827*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.291529485349743*sqrt(2) - 0.0493827160493827*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0246913580246914*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.037037037037037*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.037037037037037*2**(1/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1)),1.0*(-0.498691448578982*sqrt(2)*nu**2 - 0.0617283950617284*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0123456790123457*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0493827160493827*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.0246913580246914*2**(3/4)*nu*sqrt(-sqrt(2) + 2) - 6.53231808922516e-18*sqrt(2)*nu + 0.0246913580246914*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.037037037037037*2**(3/4)*sqrt(-sqrt(2) + 2) - 0.0493827160493827*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0864197530864197*2**(3/4)*sqrt(sqrt(2) + 2) + 0.498691448578982*sqrt(2))/(sqrt(pi)*(nu**2 - 1))
E*(-0.375*nu + 0.125)/(nu**2 - 1),E*(-0.166666666666667*nu + 5.55111512312578e-17)/(nu**2 - 1),0.125*E/(nu - 1),E*(0.166666666666667*nu - 0.5)/(nu**2 - 1),E*(0.375*nu - 0.125)/(nu**2 - 1),E*(0.0833333333333333*nu + 0.25)/(nu**2 - 1),-0.125*E/(nu - 1),E*(-0.0833333333333333*nu + 0.25)/(nu**2 - 1),(-0.3556221220237*sqrt(2)*nu**2 - 0.037037037037037*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0246913580246914*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0123456790123457*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0246913580246914*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.0246913580246914*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*nu*sqrt(sqrt(2) + 2) + 0.460887228558268*sqrt(2)*nu - 0.037037037037037*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0123456790123457*2**(1/4)*sqrt(sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0740740740740741*2**(3/4)*sqrt(sqrt(2) + 2) + 0.816509350581968*sqrt(2))/(sqrt(pi)*(nu**2 - 1)),1.0*(-0.0246913580246914*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0123456790123457*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) + 0.037037037037037*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.26560416753703*sqrt(2)*nu**2 - 0.0246913580246914*2**(3/4)*nu*sqrt(sqrt(2) + 2) + 5.20417042793042e-17*sqrt(2)*nu + 0.0246913580246914*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.26560416753703*sqrt(2) - 0.037037037037037*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0123456790123457*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1))
E*(-0.0833333333333333*nu + 0.25)/(nu**2 - 1),0.125*E/(nu - 1),-E*(0.166666666666667*nu + 2.77555756156289e-17)/(nu**2 - 1),E*(0.375*nu - 0.125)/(nu**2 - 1),E*(0.166666666666667*nu - 0.5)/(nu**2 - 1),-0.125*E/(nu - 1),E*(0.0833333333333333*nu + 0.25)/(nu**2 - 1),E*(-0.375*nu + 0.125)/(nu**2 - 1),(-0.160141541506824*sqrt(2)*nu**2 - 0.0246913580246914*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0123456790123457*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.037037037037037*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.320283083013647*sqrt(2)*nu - 0.0493827160493827*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.0493827160493827*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.160141541506824*sqrt(2) - 0.0246913580246914*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0493827160493827*2**(3/4)*sqrt(-sqrt(2) + 2) - 0.0123456790123457*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.037037037037037*2**(1/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1)),1.0*(-0.0511135530520459*sqrt(2)*nu**2 - 0.0246913580246914*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0123456790123457*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0246913580246914*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0617283950617284*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0493827160493827*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.0246913580246914*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 1.9298798670242e-17*sqrt(2)*nu + 0.0246913580246914*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.0864197530864197*2**(3/4)*sqrt(-sqrt(2) + 2) - 0.0246913580246914*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*sqrt(sqrt(2) + 2) + 0.0511135530520459*sqrt(2) + 0.037037037037037*2**(3/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1))
0.125*E/(nu - 1),E*(-0.0833333333333333*nu + 0.25)/(nu**2 - 1),E*(-0.375*nu + 0.125)/(nu**2 - 1),E*(0.0833333333333333*nu + 0.25)/(nu**2 - 1),-0.125*E/(nu - 1),E*(0.166666666666667*nu - 0.5)/(nu**2 - 1),E*(0.375*nu - 0.125)/(nu**2 - 1),-0.166666666666667*E*nu/(nu**2 - 1),1.0*(0.0246913580246914*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.037037037037037*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.037037037037037*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.3556221220237*sqrt(2)*nu**2 - 0.460887228558268*sqrt(2)*nu - 0.0493827160493827*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.0493827160493827*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.816509350581968*sqrt(2) - 0.0493827160493827*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0740740740740741*2**(3/4)*sqrt(-sqrt(2) + 2) - 0.0123456790123457*2**(1/4)*sqrt(sqrt(2) + 2) - 0.0123456790123457*2**(1/4)*sqrt(-sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1)),1.0*(-0.0493827160493827*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0123456790123457*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.037037037037037*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) + 0.186066859319536*sqrt(2)*nu**2 - 0.0493827160493827*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.0246913580246914*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 2.42861286636753e-17*sqrt(2)*nu + 0.0246913580246914*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.186066859319536*sqrt(2) - 0.037037037037037*2**(3/4)*sqrt(-sqrt(2) + 2) - 0.0123456790123457*2**(3/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1))
-0.166666666666667*E*nu/(nu**2 - 1),E*(-0.375*nu + 0.125)/(nu**2 - 1),E*(-0.0833333333333333*nu + 0.25)/(nu**2 - 1),-0.125*E/(nu - 1),E*(0.0833333333333333*nu + 0.25)/(nu**2 - 1),E*(0.375*nu - 0.125)/(nu**2 - 1),E*(0.166666666666667*nu - 0.5)/(nu**2 - 1),0.125*E/(nu - 1),1.0*(0.0123456790123457*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0123456790123457*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0246913580246914*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.160141541506824*sqrt(2)*nu**2 - 0.0246913580246914*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.0246913580246914*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*nu*sqrt(sqrt(2) + 2) + 0.320283083013647*sqrt(2)*nu - 0.037037037037037*2**(1/4)*sqrt(sqrt(2) + 2) - 0.037037037037037*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0246913580246914*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(3/4)*sqrt(sqrt(2) + 2) + 0.160141541506824*sqrt(2))/(sqrt(pi)*(nu**2 - 1)),(-0.0123456790123457*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0617283950617284*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) + 0.502784579908612*sqrt(2)*nu**2 - 0.0246913580246914*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 1.40946282423116e-17*sqrt(2)*nu + 0.0246913580246914*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0493827160493827*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.502784579908612*sqrt(2) - 0.0864197530864197*2**(3/4)*sqrt(sqrt(2) + 2) + 0.0493827160493827*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.037037037037037*2**(3/4)*sqrt(-sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1))
